iter	Passed	Remaining
1672	22346	4367
1673	22359	4354
1674	22374	4341
1675	22389	4328
1676	22400	4314
1677	22413	4301
1678	22427	4287
1679	22442	4274
1680	22457	4261
1681	22469	4248
1682	22484	4235
1683	22495	4221
1684	22510	4208
1685	22524	4194
1686	22536	4181
1687	22552	4168
1688	22566	4155
1689	22589	4143
1690	22602	4130
1691	22613	4116
1692	22623	4102
1693	22632	4088
1694	22643	4074
1695	22659	4061
1696	22674	4048
1697	22686	4035
1698	22700	4021
1699	22718	4009
1700	22731	3995
1701	22743	3982
1702	22754	3968
1703	22767	3954
1704	22789	3943
1705	22804	3929
1706	22818	3916
1707	22830	3903
1708	22844	3889
1709	22856	3876
1710	22870	3862
1711	22885	3849
1712	22897	3836
1713	22912	3823
1714	22925	3809
1715	22936	3796
1716	22951	3782
1717	22966	3769
1718	23002	3760
1719	23015	3746
1720	23024	3732
1721	23032	3718
1722	23041	3704
1723	23054	3690
1724	23064	3677
1725	23074	3663
1726	23084	3649
1727	23095	3635
1728	23108	3621
1729	23118	3608
1730	23129	3594
1731	23140	3580
1732	23157	3567
1733	23171	3554
1734	23183	3541
1735	23196	3527
1736	23208	3513
1737	23220	3500
1738	23231	3486
1739	23241	3472
1740	23250	3458
1741	23261	3445
1742	23276	3431
1743	23285	3417
1744	23297	3404
1745	23309	3390
1746	23321	3377
1747	23334	3364
1748	23348	3350
1749	23357	3336
1750	23368	3323
1751	23380	3309
1752	23394	3296
1753	23407	3282
1754	23420	3269
1755	23434	3256
1756	23444	3242
1757	23457	3229
1758	23471	3215
1759	23482	3202
1760	23490	3188
1761	23501	3174
1762	23509	3160
1763	23520	3146
1764	23531	3133
1765	23546	3119
1766	23587	3110
1767	23604	3097
1768	23616	3083
1769	23627	3070
1770	23642	3057
1771	23654	3043
1772	23670	3030
1773	23681	3016
1774	23693	3003
1775	23710	2990
1776	23720	2976
1777	23734	2963
1778	23746	2949
1779	23756	2936
1780	23772	2923
1781	23784	2909
1782	23795	2895
1783	23805	2882
1784	23816	2868
1785	23831	2855
1786	23844	2842
1787	23856	2828
1788	23866	2814
1789	23877	2801
1790	23887	2787
1791	23894	2773
1792	23904	2759
1793	23916	2746
1794	23925	2732
1795	23934	2718
1796	23943	2704
1797	23953	2691
1798	23962	2677
1799	23975	2663
1800	23988	2650
1801	23999	2637
1802	24010	2623
1803	24023	2610
1804	24034	2596
1805	24042	2582
1806	24053	2569
1807	24064	2555
1808	24076	2542
1809	24087	2528
1810	24096	2514
1811	24105	2501
1812	24117	2487
1813	24128	2474
1814	24143	2460
1815	24178	2449
1816	24188	2436
1817	24204	2423
1818	24217	2409
1819	24230	2396
1820	24242	2383
1821	24255	2369
1822	24266	2356
1823	24280	2342
1824	24291	2329
1825	24305	2316
1826	24314	2302
1827	24326	2288
1828	24337	2275
1829	24346	2261
1830	24359	2248
1831	24371	2234
1832	24382	2221
1833	24395	2208
1834	24407	2194
1835	24418	2181
1836	24429	2167
1837	24437	2153
1838	24451	2140
1839	24460	2127
1840	24472	2113
1841	24483	2100
1842	24493	2086
1843	24507	2073
1844	24519	2059
1845	24535	2046
1846	24544	2033
1847	24555	2019
1848	24571	2006
1849	24582	1993
1850	24594	1979
1851	24607	1966
1852	24620	1953
1853	24633	1939
1854	24648	1926
1855	24664	1913
1856	24678	1900
1857	24690	1887
1858	24703	1873
1859	24716	1860
1860	24732	1847
1861	24744	1833
1862	24756	1820
1863	24772	1807
1864	24784	1794
1865	24799	1780
1866	24814	1767
1867	24829	1754
1868	24842	1741
1869	24859	1728
1870	24873	1714
1871	24884	1701
1872	24895	1688
1873	24906	1674
1874	24917	1661
1875	24931	1647
1876	24940	1634
1877	24951	1620
1878	24964	1607
1879	24975	1594
1880	24986	1580
1881	24997	1567
1882	25007	1553
1883	25016	1540
1884	25028	1526
1885	25043	1513
1886	25062	1500
1887	25078	1487
1888	25092	1474
1889	25104	1461
1890	25118	1447
1891	25129	1434
1892	25138	1420
1893	25150	1407
1894	25161	1394
1895	25174	1380
1896	25187	1367
1897	25199	1354
1898	25215	1341
1899	25228	1327
1900	25241	1314
1901	25252	1301
1902	25262	1287
1903	25275	1274
1904	25286	1261
1905	25299	1247
1906	25325	1235
1907	25339	1221
1908	25354	1208
1909	25366	1195
1910	25375	1181
1911	25392	1168
1912	25404	1155
1913	25418	1142
1914	25429	1128
1915	25444	1115
1916	25457	1102
1917	25468	1088
1918	25477	1075
1919	25488	1062
1920	25498	1048
1921	25507	1035
1922	25520	1021
1923	25533	1008
1924	25545	995
1925	25559	982
1926	25574	968
1927	25587	955
1928	25605	942
1929	25617	929
1930	25627	915
1931	25637	902
1932	25647	888
1933	25659	875
1934	25674	862
1935	25689	849
1936	25705	836
1937	25719	822
1938	25734	809
1939	25746	796
1940	25756	782
1941	25765	769
1942	25777	756
1943	25796	743
1944	25808	729
1945	25820	716
1946	25834	703
1947	25844	689
1948	25859	676
1949	25869	663
1950	25881	650
1951	25890	636
1952	25903	623
1953	25916	610
1954	25927	596
1955	25939	583
1956	25974	570
1957	25989	557
1958	26000	544
1959	26017	530
1960	26036	517
1961	26050	504
1962	26062	491
1963	26073	477
1964	26083	464
1965	26095	451
1966	26109	438
1967	26122	424
1968	26133	411
1969	26145	398
1970	26155	384
1971	26168	371
1972	26181	358
1973	26193	345
1974	26206	331
1975	26218	318
1976	26228	305
1977	26238	291
1978	26248	278
1979	26257	265
1980	26265	251
1981	26276	238
1982	26289	225
1983	26302	212
1984	26318	198
1985	26332	185
1986	26341	172
1987	26353	159
1988	26366	145
1989	26382	132
1990	26395	119
1991	26410	106
1992	26419	92
1993	26431	79
1994	26446	66
1995	26457	53
1996	26470	39
1997	26483	26
1998	26495	13
1999	26508	0
